,job_name,model,status,cv_strategy,dataset,test_fold,test_mse,test_r_square,test_spearman,test_mph,test_ndcg,train_mse,train_r_square,train_spearman,train_mph,train_ndcg,valid_mse,valid_r_square,valid_spearman,valid_mph,valid_ndcg
257,potts-regressor5-fold-modulo-5-2-29-13-48-18,potts-regressor,Completed,fold_modulo_5,GRB2_HUMAN_Faure_2021,2,0.1202877925653982,0.3815742816638553,0.6279300819632275,0.3592233009708738,1.1036226165413108,0.014843534568117564,0.9272376202399614,0.9554887454614687,0.893719806763285,1.0116955799391631,,,,,
258,potts-regressor5-fold-modulo-5-3-29-13-48-28,potts-regressor,Completed,fold_modulo_5,GRB2_HUMAN_Faure_2021,3,0.13438423426698712,0.33376380782583204,0.5728846362682519,0.44660194174757284,1.0926456225330166,0.016707581161897012,0.9179183774448008,0.951592541254369,0.8886198547215496,1.0124029778848387,,,,,
259,potts-regressor5-fold-modulo-5-4-29-13-48-39,potts-regressor,Completed,fold_modulo_5,GRB2_HUMAN_Faure_2021,4,0.14574382417363493,0.05901677517277182,0.42745211429068514,0.1941747572815534,1.1841574584482049,0.014570172681168817,0.9305169003485666,0.9572870879575315,0.9299516908212561,1.0109027905394226,,,,,
260,rita-regressor5-fold-modulo-5-0-29-13-48-50,rita-regressor,Completed,fold_modulo_5,GRB2_HUMAN_Faure_2021,0,0.18479905820726014,0.0819538179718321,0.39244623394053535,0.7864077669902912,1.1648699847412447,0.04155394220278068,0.7857358335981918,0.8661416830019952,0.738498789346247,1.0370724427186386,,,,,
261,rita-regressor5-fold-modulo-5-1-29-13-49-03,rita-regressor,Completed,fold_modulo_5,GRB2_HUMAN_Faure_2021,1,0.14237075754864936,0.3209118803776615,0.5929133795266518,0.5865384615384616,1.1100547299223598,0.04413177793520438,0.7808408830945628,0.8665526910529268,0.7699757869249395,1.0373301120595926,,,,,
262,rita-regressor5-fold-modulo-5-2-29-13-49-15,rita-regressor,Completed,fold_modulo_5,GRB2_HUMAN_Faure_2021,2,0.09390291142754405,0.5172246974117374,0.7016888193364837,0.7961165048543689,1.1161292863765004,0.043743222567703646,0.7855725698085676,0.8738611063001557,0.7898550724637681,1.0296640534631438,,,,,
263,rita-regressor5-fold-modulo-5-3-29-13-49-28,rita-regressor,Completed,fold_modulo_5,GRB2_HUMAN_Faure_2021,3,0.11726785619335328,0.41862160839889095,0.628780130099252,0.42718446601941745,1.14795904874051,0.045256929832324905,0.7776600815816569,0.8624041929104398,0.7723970944309927,1.0400981374156832,,,,,
264,rita-regressor5-fold-modulo-5-4-29-13-49-42,rita-regressor,Completed,fold_modulo_5,GRB2_HUMAN_Faure_2021,4,0.12386234301449034,0.20029279027580404,0.39245882623452655,0.3592233009708738,1.236491382083033,0.04285458170660702,0.795632540780443,0.8759366063289369,0.8454106280193237,1.0291350170641127,,,,,
265,potts-regressor5-fold-contiguous-5-0-29-13-50-21,potts-regressor,Completed,fold_contiguous_5,GRB2_HUMAN_Faure_2021,0,0.1349559947543645,0.32071759909235986,0.6121334805545332,0.4230769230769231,1.0873933577400694,0.014700700978182284,0.9279936618791321,0.9574492934770025,0.8958837772397095,1.012416341587123,,,,,
266,potts-regressor5-fold-contiguous-5-1-29-13-50-32,potts-regressor,Completed,fold_contiguous_5,GRB2_HUMAN_Faure_2021,1,0.1509015777448961,0.2865711345129127,0.508069311451794,0.3786407766990291,1.1250901900053518,0.01584689626473314,0.9209653102534806,0.9518947008104843,0.8813559322033898,1.0137916853943558,,,,,
267,potts-regressor5-fold-contiguous-5-2-29-13-50-42,potts-regressor,Completed,fold_contiguous_5,GRB2_HUMAN_Faure_2021,2,0.12410356301244438,0.34789952999033213,0.7109700986979761,0.693069306930693,1.0683962263937654,0.015316151984509498,0.9257438431450759,0.9514008617084276,0.8963855421686747,1.0137800667958752,,,,,
268,potts-regressor5-fold-contiguous-5-3-29-13-50-53,potts-regressor,Completed,fold_contiguous_5,GRB2_HUMAN_Faure_2021,3,0.11995952204045568,0.36875252026743033,0.6871111091020361,0.8365384615384616,1.057393802063359,0.015461377302751746,0.9239078414075717,0.9499306305016362,0.883495145631068,1.0150724933166613,,,,,
269,potts-regressor5-fold-contiguous-5-4-29-13-51-03,potts-regressor,Completed,fold_contiguous_5,GRB2_HUMAN_Faure_2021,4,0.1829826581040157,0.05179618871337732,0.6331633477300255,0.02912621359223301,1.1212504048388658,0.0157623636500036,0.92108751024295,0.9564270941522134,0.927360774818402,1.0109791647462776,,,,,
270,rita-regressor5-fold-contiguous-5-0-29-13-51-13,rita-regressor,Completed,fold_contiguous_5,GRB2_HUMAN_Faure_2021,0,0.1902123658195511,0.04259227038116886,0.36597136654344886,0.46153846153846156,1.1391605875786317,0.04105744818757218,0.7988941819194876,0.873637675832253,0.774818401937046,1.0345149990002418,,,,,
271,rita-regressor5-fold-contiguous-5-1-29-13-51-26,rita-regressor,Completed,fold_contiguous_5,GRB2_HUMAN_Faure_2021,1,0.16709375374868687,0.21001815257073142,0.5110941541925079,0.3786407766990291,1.1915600034701768,0.04452818991096278,0.777920444748598,0.8633552253681299,0.7530266343825666,1.0324838794226026,,,,,
272,rita-regressor5-fold-contiguous-5-2-29-13-51-39,rita-regressor,Completed,fold_contiguous_5,GRB2_HUMAN_Faure_2021,2,0.13198780721861583,0.30647187692609357,0.5894417172809718,0.8415841584158416,1.1396973728767983,0.04595718949170169,0.7771891872737536,0.8636282843119213,0.7662650602409639,1.0334802403508758,,,,,
273,rita-regressor5-fold-contiguous-5-3-29-13-51-52,rita-regressor,Completed,fold_contiguous_5,GRB2_HUMAN_Faure_2021,3,0.1413104579287682,0.25640025143391787,0.5750933277249067,0.8076923076923077,1.0624519862188615,0.04529858987734281,0.7770659484296603,0.8597628272665299,0.7742718446601942,1.0387939705607772,,,,,
274,rita-regressor5-fold-contiguous-5-4-29-13-52-05,rita-regressor,Completed,fold_contiguous_5,GRB2_HUMAN_Faure_2021,4,0.12303766595251445,0.3624271010334381,0.5535035880118193,0.2621359223300971,1.2402888065214395,0.04218220934486795,0.7888195427558309,0.8804514690636095,0.847457627118644,1.0322594623121477,,,,,
275,potts-regressor6-fold-random-5-0-29-13-52-40,potts-regressor,Completed,fold_random_5,P84126_THETH_Chan_2017,0,0.13617516585125727,0.6013576057985468,0.789812260337143,0.8380281690140845,1.1134016937308873,0.030307694126063982,0.9188052266114096,0.9461689268183805,0.993517017828201,1.016064220991677,,,,,
276,potts-regressor6-fold-random-5-1-29-13-52-52,potts-regressor,Completed,fold_random_5,P84126_THETH_Chan_2017,1,0.12847257123682357,0.6684359820127688,0.8121110846489978,0.92,1.104488044108073,0.030825823263813674,0.9146700116350055,0.9460233025434416,0.993431855500821,1.0159954949922252,,,,,
277,potts-regressor6-fold-random-5-2-29-13-53-01,potts-regressor,Completed,fold_random_5,P84126_THETH_Chan_2017,2,0.14369001550476032,0.6071254272966304,0.7588379718102548,0.9536423841059603,1.0748135245567514,0.029649645873313302,0.9191904753154938,0.9478001750368331,0.9851973684210527,1.016905706611126,,,,,
278,potts-regressor6-fold-random-5-3-29-13-53-12,potts-regressor,Completed,fold_random_5,P84126_THETH_Chan_2017,3,0.12612131040674454,0.6569827691310643,0.7963396127258889,0.9753086419753086,1.0851053237874004,0.03094332805017713,0.9157532484556835,0.947526799792691,0.9916247906197655,1.0182544753540874,,,,,
279,potts-regressor6-fold-random-5-4-29-13-53-24,potts-regressor,Completed,fold_random_5,P84126_THETH_Chan_2017,4,0.14617758021954688,0.5996580240097265,0.7678114813251179,0.9342105263157895,1.0848561850306155,0.02943054801828674,0.9200294476916838,0.94857515624031,0.9950576606260296,1.015866779338822,,,,,
280,rita-regressor6-fold-random-5-0-29-13-53-36,rita-regressor,Completed,fold_random_5,P84126_THETH_Chan_2017,0,0.14455274481139951,0.576832883442558,0.7713945061609997,0.9295774647887324,1.1068430305263408,0.13003882359027916,0.6516240143768798,0.8064199610999988,0.9821717990275527,1.0626377235784799,,,,,
281,rita-regressor6-fold-random-5-1-29-13-53-49,rita-regressor,Completed,fold_random_5,P84126_THETH_Chan_2017,1,0.15824605514115314,0.5915961098302454,0.7767666277969683,0.9266666666666666,1.1461371137979515,0.12949614762497727,0.6415373994853737,0.8015500541753157,0.9802955665024631,1.0593948627806429,,,,,
282,rita-regressor6-fold-random-5-2-29-13-54-03,rita-regressor,Completed,fold_random_5,P84126_THETH_Chan_2017,2,0.15508811663808988,0.5759609507903397,0.7431497158081092,0.9536423841059603,1.1031443583587965,0.12765138562354195,0.6520886677151971,0.8173500630201344,0.975328947368421,1.0694940780639193,,,,,
283,rita-regressor6-fold-random-5-3-29-13-54-18,rita-regressor,Completed,fold_random_5,P84126_THETH_Chan_2017,3,0.1522393030118166,0.5859486078909504,0.7526034292905459,0.9567901234567902,1.0995608467169695,0.13041975668629258,0.6449172881403296,0.8124902575808993,0.9731993299832495,1.0666126413104866,,,,,
284,rita-regressor6-fold-random-5-4-29-13-54-32,rita-regressor,Completed,fold_random_5,P84126_THETH_Chan_2017,4,0.15764942885863298,0.5682396454489702,0.7882821517376026,0.9671052631578947,1.0995348288977314,0.12820025124506362,0.6516461436000995,0.8064980836733254,0.9769357495881383,1.067385991072577,,,,,
285,potts-regressor6-fold-modulo-5-0-29-13-55-08,potts-regressor,Completed,fold_modulo_5,P84126_THETH_Chan_2017,0,0.23731613629609408,0.35893103517495695,0.5832440750973156,0.9078947368421053,1.2282969271613637,0.030735123600356646,0.9161897933861902,0.9465952290335173,0.9934102141680395,1.0170361146702505,,,,,
286,potts-regressor6-fold-modulo-5-1-29-13-55-20,potts-regressor,Completed,fold_modulo_5,P84126_THETH_Chan_2017,1,0.1987920635017306,0.4237515958167285,0.568796294757866,0.9144736842105263,1.1241499839834153,0.031993519198646854,0.9140598982424211,0.9491835609271374,0.9901153212520593,1.0174264428429824,,,,,
