,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
40,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,0,OLS,0.3076896136668197,0.13954015519573248
41,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,1,OLS,0.2512194170032236,0.020836185206250663
42,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,2,OLS,0.2192228663287796,0.2602050070889956
43,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,3,OLS,0.2622376019374029,0.28083304169609236
44,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,4,OLS,0.2987953291282956,-0.2701649495542625
45,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,0,PolynomialOLS2,0.4230847722113337,0.19036411306470016
46,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,1,PolynomialOLS2,0.34838294886810944,0.3493950816037327
47,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,2,PolynomialOLS2,0.3532030527308679,0.49593724665632627
48,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,3,PolynomialOLS2,0.42137276995750694,0.28126892585987584
49,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,4,PolynomialOLS2,0.39045886087064574,0.2799124539582555
50,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,0,PolynomialOLS3,0.44484206640181356,0.13055255423161488
51,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,1,PolynomialOLS3,0.33332848749071925,0.3209219823971157
52,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,2,PolynomialOLS3,0.37307614735927064,0.4642274105361354
53,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,3,PolynomialOLS3,0.4279457900092224,0.2743408823720481
54,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,4,PolynomialOLS3,0.4007565119423054,0.2878823466609726
55,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,0,SVR,0.4386585183131244,0.1392303681931862
56,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,1,SVR,0.31855862114036826,0.254412771249265
57,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,2,SVR,0.3988272396352699,0.45614632575322894
58,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,3,SVR,0.4005659115643436,0.29729186007280106
59,YNZC_BACSU_Tsuboyama_2023_2JVD,DMS_score,fold_contiguous_5,4,SVR,0.42457517435468,0.35235146532856454
