,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
41,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,1,OLS,0.11006420172535193,0.32903694213111256
42,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,2,OLS,0.1943327384917514,-0.15953630656147819
43,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,3,OLS,0.10404771572687978,-0.20838816074242084
44,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,4,OLS,0.1522713721477117,0.1047668057125778
45,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,0,PolynomialOLS2,0.28328605614157737,-0.19304570794883757
46,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,1,PolynomialOLS2,0.16154531878022896,0.42905616058082435
47,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,2,PolynomialOLS2,0.25263007595959674,-0.09387885188800518
48,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,3,PolynomialOLS2,0.17072701515028466,0.03600212961199508
49,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,4,PolynomialOLS2,0.2290753936090474,0.07104336413135291
50,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,0,PolynomialOLS3,0.29065691078825506,-0.04938606130856503
51,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,1,PolynomialOLS3,0.20819237225395754,0.37829489643390996
52,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,2,PolynomialOLS3,0.30032123631287316,-0.20815797474836378
53,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,3,PolynomialOLS3,0.17939851671748475,0.02682791696244611
54,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,4,PolynomialOLS3,0.2780381515874391,-0.008798617337855573
55,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,0,SVR,0.273560941247823,-0.14670801407016013
56,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,1,SVR,0.16550711791002212,0.3637668161434978
57,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,2,SVR,0.24276810788306522,-0.04198337893990068
58,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,3,SVR,0.17033052705665788,0.1636598161261838
59,RPC1_BP434_Tsuboyama_2023_1R69,DMS_score,fold_contiguous_5,4,SVR,0.22951835714830607,0.10351409301781607
