,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
38,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_modulo_5,3,SVR,0.12740743857328615,-0.09874924399022471
39,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_modulo_5,2,SVR,0.09961193898906899,-0.010341562173458725
40,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,0,OLS,0.08886328764449067,-0.2678567486423241
41,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,1,OLS,-0.0509871170586185,-0.002840946346290258
42,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,2,OLS,0.06917967906751558,-0.2498730443920093
43,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,3,OLS,0.013874210821277764,-0.17661394866476532
44,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,4,OLS,-0.04520968863306363,0.014708614802713878
45,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,0,PolynomialOLS2,0.1959412962843811,0.017792176255022295
46,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,1,PolynomialOLS2,0.2579637068220667,0.027234469383121334
47,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,2,PolynomialOLS2,0.2045717647874949,-0.04572154395602234
48,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,3,PolynomialOLS2,0.19762615926841479,0.24810000552540193
49,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,4,PolynomialOLS2,0.23162712140291608,0.010125309064417855
50,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,0,PolynomialOLS3,0.20750250904665224,0.008985726007034895
51,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,1,PolynomialOLS3,0.25306911100183666,0.022713644031471178
52,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,2,PolynomialOLS3,0.2002567226070658,-0.09280356618592038
53,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,3,PolynomialOLS3,0.20150727560757295,0.19806393102598208
54,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,4,PolynomialOLS3,0.22060146858219903,0.059514584897052115
55,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,0,SVR,0.16846450006555297,-0.2417606277687021
56,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,1,SVR,0.11789928628630145,0.014845795235754763
57,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,2,SVR,0.1044126130921619,-0.23649209682542732
58,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,3,SVR,0.11577286454012808,-0.051443405007714306
59,RASK_HUMAN_Weng_2022_binding-DARPin_K55,DMS_score,fold_contiguous_5,4,SVR,0.1478926565545318,0.02267916537889826
