,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
45,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,0,PolynomialOLS2,0.19989236479420164,-0.05664054942409142
46,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,1,PolynomialOLS2,0.22417379657258207,0.06644362833568764
47,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,2,PolynomialOLS2,0.21226187671857505,0.22677506421139698
48,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,3,PolynomialOLS2,0.2364054049230069,0.0985101146507957
49,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,4,PolynomialOLS2,0.16241058076202247,0.03810011973426718
50,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,0,PolynomialOLS3,0.2153663298235024,-0.01584165093792054
51,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,1,PolynomialOLS3,0.24307286092082947,0.059295691033166904
52,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,2,PolynomialOLS3,0.18813437882643283,0.18975190061777497
53,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,3,PolynomialOLS3,0.2376204289393887,0.14892212702857885
54,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,4,PolynomialOLS3,0.2656572300243487,0.18147975890067636
55,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,0,SVR,0.15684566716492082,-0.02792721280886026
56,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,1,SVR,0.14010274514040985,-0.015693073367507897
57,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,2,SVR,0.07142977638752995,0.12538744503939753
58,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,3,SVR,0.16871304745080917,0.015382821250201451
59,DYR_ECOLI_Thompson_2019,DMS_score,fold_contiguous_5,4,SVR,0.07669813713762594,0.15429341046680628
