,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
39,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_modulo_5,2,SVR,0.16030153719877488,-0.27659966499162475
40,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,0,OLS,0.15736981406634712,-0.28390576065910367
41,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,1,OLS,0.060424447061718345,-0.03461529495685093
42,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,2,OLS,0.07462375422498567,-0.25779942138805095
43,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,3,OLS,0.0157633961805091,-0.07356659358947687
44,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,4,OLS,0.02137333410343883,-0.2939153811063518
45,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,0,PolynomialOLS2,0.16849604302843013,-0.39382532194976155
46,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,1,PolynomialOLS2,0.19784002659133898,-0.16904456638801987
47,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,2,PolynomialOLS2,0.15937755013560684,-0.3377425897517734
48,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,3,PolynomialOLS2,0.16552587336554658,-0.017787894790183115
49,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,4,PolynomialOLS2,0.1328928436349583,-0.2247131696652714
50,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,0,PolynomialOLS3,0.17967219272685928,-0.5109846269801047
51,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,1,PolynomialOLS3,0.2382961311917376,-0.10975201525486156
52,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,2,PolynomialOLS3,0.2611525715269311,-0.15703308658244877
53,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,3,PolynomialOLS3,0.27690818957675256,0.07932742314893343
54,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,4,PolynomialOLS3,0.17891070706597526,-0.24407762422141954
55,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,0,SVR,0.17479629952460352,-0.36330903278624616
56,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,1,SVR,0.1292149141131721,-0.16641879070721574
57,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,2,SVR,0.13538415649640545,-0.32729874702714945
58,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,3,SVR,0.14161312545849483,-0.09313607826193637
59,SPG2_STRSG_Tsuboyama_2023_5UBS,DMS_score,fold_contiguous_5,4,SVR,0.06430171881691567,-0.020324141947663327
