,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
44,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,4,OLS,0.13279743120638265,0.10274908029845915
45,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,0,PolynomialOLS2,0.13109769637986915,-0.14968811431014392
46,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,1,PolynomialOLS2,0.20592492554656466,0.023187670236343026
47,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,2,PolynomialOLS2,0.22569631184213976,-0.018273819791846356
48,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,3,PolynomialOLS2,0.182093766793725,0.16940780247762874
49,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,4,PolynomialOLS2,0.19259457785411,0.0740188038606128
50,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,0,PolynomialOLS3,0.1507677681694404,-0.056541067765875586
51,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,1,PolynomialOLS3,0.2393186809485359,0.028668646060667578
52,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,2,PolynomialOLS3,0.24620266690686654,0.055378613862584705
53,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,3,PolynomialOLS3,0.23453145246882912,0.08596501069052932
54,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,4,PolynomialOLS3,0.23668918070140785,0.18223093949253574
55,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,0,SVR,0.1474258637035806,-0.1252745710653905
56,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,1,SVR,0.2206678616701077,0.024102082593175318
57,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,2,SVR,0.2344508937595657,0.03355304770465062
58,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,3,SVR,0.21561833067242855,0.1658206593589327
59,SUMO1_HUMAN_Weile_2017,DMS_score,fold_contiguous_5,4,SVR,0.21483509009688215,0.1534021106637069
