,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
40,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,0,OLS,0.15179452241271174,0.0545627390974583
41,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,1,OLS,0.14548990832232486,-0.0879672493751562
42,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,2,OLS,0.14190368190887231,0.04096918741133384
43,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,3,OLS,0.23951901658631738,-0.15004001525522234
44,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,4,OLS,0.07951834577521512,0.05115373220033083
45,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,0,PolynomialOLS2,0.17538425732014248,0.03871087953484848
46,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,1,PolynomialOLS2,0.1581002109503889,-0.12351764771464312
47,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,2,PolynomialOLS2,0.1848113933615822,0.04096918741133384
48,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,3,PolynomialOLS2,0.25523486001642576,-0.23164034842920886
49,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,4,PolynomialOLS2,0.06821616019821895,-0.11096566052527064
50,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,0,PolynomialOLS3,0.1878845841449676,0.1565451892300577
51,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,1,PolynomialOLS3,0.20261176799418992,-0.08907389188467163
52,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,2,PolynomialOLS3,0.1764329750894811,0.04096918741133384
53,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,3,PolynomialOLS3,0.27708544420124015,-0.22728926805606023
54,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,4,PolynomialOLS3,0.09923652105319002,-0.3531796713588514
55,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,0,SVR,0.15507647856251247,0.046748923882707454
56,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,1,SVR,0.16969290128411252,0.160647276112193
57,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,2,SVR,0.15849647908205464,0.04096918741133384
58,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,3,SVR,0.25220586739503426,-0.13974037526959135
59,SR43C_ARATH_Tsuboyama_2023_2N88,DMS_score,fold_contiguous_5,4,SVR,0.08912056403202326,0.047380528382193046
