,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
47,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,2,PolynomialOLS2,0.21723824544750786,-0.11271571677079181
48,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,3,PolynomialOLS2,0.23917180685987344,-0.13991448756609914
49,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,4,PolynomialOLS2,0.16888240974718496,-0.0021749715955202077
50,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,0,PolynomialOLS3,0.20813282563731952,-0.045436412866414214
51,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,1,PolynomialOLS3,0.23708488399962313,-0.25817536455975193
52,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,2,PolynomialOLS3,0.2568503877508007,-0.08021604513118166
53,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,3,PolynomialOLS3,0.287257904274066,-0.12941422701372812
54,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,4,PolynomialOLS3,0.2489357543931097,-0.01905492102273213
55,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,0,SVR,0.11062239534734529,-0.09077964805367086
56,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,1,SVR,0.03306761896178273,0.04715015505001751
57,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,2,SVR,0.17640375861926097,-0.13057062098032904
58,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,3,SVR,0.16984140307866102,-0.12654003536678085
59,P84126_THETH_Chan_2017,DMS_score,fold_contiguous_5,4,SVR,0.13586283127429158,0.0031377339632151307
