,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
43,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,3,OLS,0.12072712792752871,-0.003842501379912278
44,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,4,OLS,0.11650738604359612,0.027640426000821647
45,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,0,PolynomialOLS2,0.15455176473175253,0.025274890807023876
46,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,1,PolynomialOLS2,0.14672100887823808,0.148295427027911
47,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,2,PolynomialOLS2,0.1669756135204881,0.10462499699683576
48,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,3,PolynomialOLS2,0.1524373849172172,0.06770781499345958
49,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,4,PolynomialOLS2,0.1695916584346016,0.040590027579064936
50,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,0,PolynomialOLS3,0.16346646188901662,-0.006919249549053734
51,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,1,PolynomialOLS3,0.20531222809896466,0.08784307713894583
52,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,2,PolynomialOLS3,0.19052660472852095,0.06763407845268858
53,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,3,PolynomialOLS3,0.16229106424113132,0.10127467927895929
54,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,4,PolynomialOLS3,0.2000171266025297,0.059817456215918705
55,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,0,SVR,0.12357876962059704,-0.0644361019230377
56,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,1,SVR,0.09439804894959025,0.13809628591829493
57,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,2,SVR,0.08962929750091561,0.10967899811959621
58,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,3,SVR,0.12295998922231202,-0.0015995947216541698
59,RASK_HUMAN_Weng_2022_abundance,DMS_score,fold_contiguous_5,4,SVR,0.12758733119523022,0.03730206228254505
