,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
46,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,10,PolynomialOLS3,0.04369286668355782,-0.19438447427386518
47,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,12,PolynomialOLS3,0.0680286642899526,-0.2941687939441252
48,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,8,SVR,0.017871822223236605,-0.002071623781070555
49,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,14,SVR,0.035227327469507685,-0.06949279127908982
50,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,2,SVR,0.03833833676959959,-0.02333916254586683
51,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,13,SVR,-0.02063439063145183,0.1477806817622635
52,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,6,SVR,0.04523879608380082,-0.23772640218539148
53,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,1,SVR,0.043841110659515535,-0.20530751020986607
54,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,5,SVR,0.02928298731413802,-0.06642425629502004
55,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,7,SVR,0.03265698745444307,-0.012586264498632262
56,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,15,SVR,0.03472678815913648,0.012901615340614082
57,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,9,SVR,0.011840667905132097,-0.007541856800915711
58,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,16,SVR,0.03409585692135676,-0.04041447550033411
59,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,4,SVR,0.06746694262294693,-0.13312400472217245
60,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,3,SVR,0.03229166083539555,0.08730746809216594
61,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,11,SVR,0.0406234931858734,-0.08204407802080288
62,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,10,SVR,0.04661314482560689,-0.13772405410364622
63,AMY_BACSU/combinatorials,stain_activity,fold_bin_16,12,SVR,0.04223491023841954,-0.2730164705291702
64,AMY_BACSU/combinatorials,stain_activity,fold_random_16,2,OLS,0.03861195190825576,-0.03806976229046221
65,AMY_BACSU/combinatorials,stain_activity,fold_random_16,12,OLS,0.044572993414522866,-0.12837051769950755
66,AMY_BACSU/combinatorials,stain_activity,fold_random_16,11,OLS,0.03527690665111905,0.029352271308517273
67,AMY_BACSU/combinatorials,stain_activity,fold_random_16,1,OLS,0.03657388859417168,-0.027351658587432912
68,AMY_BACSU/combinatorials,stain_activity,fold_random_16,6,OLS,0.032591560797130874,0.05766758026334532
69,AMY_BACSU/combinatorials,stain_activity,fold_random_16,15,OLS,0.03510162024916763,0.017085633829567633
70,AMY_BACSU/combinatorials,stain_activity,fold_random_16,7,OLS,0.025242722181287123,0.1199551978906207
71,AMY_BACSU/combinatorials,stain_activity,fold_random_16,8,OLS,0.03316984648354713,0.010264031778598307
72,AMY_BACSU/combinatorials,stain_activity,fold_random_16,0,OLS,0.03258406326732119,0.04025081319217063
73,AMY_BACSU/combinatorials,stain_activity,fold_random_16,14,OLS,0.03227657809050702,0.018027060548449342
